Ngày,Lần cuối
2013-04-01,505.81
2013-04-02,509.43
2013-04-03,505.93
2013-04-04,497.35
2013-04-05,502.58
2013-04-06,503.94
2013-04-07,505.3
2013-04-08,506.66
2013-04-09,510.49
2013-04-10,496.5
2013-04-11,504.07
2013-04-12,494.27
2013-04-13,489.52
2013-04-14,484.77
2013-04-15,480.02
2013-04-16,478.07
2013-04-17,483.99
2013-04-18,473.21
2013-04-19,472.015
2013-04-20,470.82
2013-04-21,469.625
2013-04-22,468.43
2013-04-23,473.69
2013-04-24,472.89
2013-04-25,476.59
2013-04-26,474.51
2013-04-27,474.26166666666666
2013-04-28,474.0133333333333
2013-04-29,473.765
2013-04-30,473.51666666666665
2013-05-01,473.2683333333333
2013-05-02,473.02
2013-05-03,475.24
2013-05-04,479.6
2013-05-05,483.96
2013-05-06,488.32
2013-05-07,485.58
2013-05-08,485.07
2013-05-09,486.22
2013-05-10,486.1
2013-05-11,487.04333333333335
2013-05-12,487.9866666666667
2013-05-13,488.93
2013-05-14,483.85
2013-05-15,485.97
2013-05-16,490.34
2013-05-17,487.6
2013-05-18,489.1566666666667
2013-05-19,490.7133333333333
2013-05-20,492.27
2013-05-21,500.18
2013-05-22,502.23
2013-05-23,498.22
2013-05-24,500.24
2013-05-25,504.2966666666667
2013-05-26,508.3533333333333
2013-05-27,512.41
2013-05-28,516.33
2013-05-29,515.09
2013-05-30,521.45
2013-05-31,518.39
2013-06-01,517.9366666666666
2013-06-02,517.4833333333333
2013-06-03,517.03
2013-06-04,510.69
2013-06-05,514.64
2013-06-06,520.9
2013-06-07,527.97
2013-06-08,526.8333333333334
2013-06-09,525.6966666666666
2013-06-10,524.56
2013-06-11,521.95
2013-06-12,518.24
2013-06-13,515.09
2013-06-14,509.03
2013-06-15,505.52666666666664
2013-06-16,502.0233333333333
2013-06-17,498.52
2013-06-18,498.88
2013-06-19,503.37
2013-06-20,499.51
2013-06-21,498.84
2013-06-22,495.8066666666667
2013-06-23,492.7733333333333
2013-06-24,489.74
2013-06-25,473.02
2013-06-26,473.53
2013-06-27,482.95
2013-06-28,481.13
2013-06-29,480.76666666666665
2013-06-30,480.40333333333336
2013-07-01,480.04
2013-07-02,489.84
2013-07-03,487.35
2013-07-04,487.22
2013-07-05,485.66
2013-07-06,484.69666666666666
2013-07-07,483.73333333333335
2013-07-08,482.77
2013-07-09,485.5
2013-07-10,484.43
2013-07-11,484.47
2013-07-12,493.99
2013-07-13,494.0266666666667
2013-07-14,494.06333333333333
2013-07-15,494.1
2013-07-16,496.22
2013-07-17,497.5
2013-07-18,496.84
2013-07-19,503.76
2013-07-20,504.56
2013-07-21,505.36
2013-07-22,506.16
2013-07-23,504.29
2013-07-24,494.18
2013-07-25,491.78
2013-07-26,493.93
2013-07-27,491.18333333333334
2013-07-28,488.43666666666667
2013-07-29,485.69
2013-07-30,488.54
2013-07-31,491.85
2013-08-01,492.43
2013-08-02,494.66
2013-08-03,494.3266666666667
2013-08-04,493.99333333333334
2013-08-05,493.66
2013-08-06,496.56
2013-08-07,500.1
2013-08-08,498.22
2013-08-09,500.62
2013-08-10,500.23333333333335
2013-08-11,499.84666666666664
2013-08-12,499.46
2013-08-13,497.73
2013-08-14,503.57
2013-08-15,508.22
2013-08-16,507.79
2013-08-17,508.8666666666667
2013-08-18,509.9433333333333
2013-08-19,511.02
2013-08-20,504.81
2013-08-21,502.7
2013-08-22,496.12
2013-08-23,486.82
2013-08-24,488.06
2013-08-25,489.3
2013-08-26,490.54
2013-08-27,485.57
2013-08-28,473.3
2013-08-29,468.55
2013-08-30,472.7
2013-08-31,472.5675
2013-09-01,472.435
2013-09-02,472.3025
2013-09-03,472.17
2013-09-04,471.45
2013-09-05,477.57
2013-09-06,480.03
2013-09-07,476.74
2013-09-08,473.45
2013-09-09,470.16
2013-09-10,474.53
2013-09-11,476.4
2013-09-12,475.59
2013-09-13,476.42
2013-09-14,476.13666666666666
2013-09-15,475.85333333333335
2013-09-16,475.57
2013-09-17,477.73
2013-09-18,474.26
2013-09-19,476.09
2013-09-20,477.19
2013-09-21,477.8233333333333
2013-09-22,478.45666666666665
2013-09-23,479.09
2013-09-24,482.82
2013-09-25,486.22
2013-09-26,485.11
2013-09-27,486.61
2013-09-28,488.6166666666667
2013-09-29,490.62333333333333
2013-09-30,492.63
2013-10-01,492.24
2013-10-02,494.39
2013-10-03,492.3
2013-10-04,497.5
2013-10-05,498.49
2013-10-06,499.48
2013-10-07,500.47
2013-10-08,502.22
2013-10-09,500.67
2013-10-10,494.81
2013-10-11,494.53
2013-10-12,494.22666666666663
2013-10-13,493.92333333333335
2013-10-14,493.62
2013-10-15,495.72
2013-10-16,498.96
2013-10-17,499.59
2013-10-18,500.83
2013-10-19,501.07666666666665
2013-10-20,501.3233333333333
2013-10-21,501.57
2013-10-22,500.57
2013-10-23,504.05
2013-10-24,501.17
2013-10-25,500.75
2013-10-26,499.32
2013-10-27,497.89
2013-10-28,496.46
2013-10-29,497.08
2013-10-30,499.07
2013-10-31,497.41
2013-11-01,497.08
2013-11-02,497.07666666666665
2013-11-03,497.0733333333333
2013-11-04,497.07
2013-11-05,499.79
2013-11-06,502.52
2013-11-07,499.86
2013-11-08,498.61
2013-11-09,499.43333333333334
2013-11-10,500.25666666666666
2013-11-11,501.08
2013-11-12,497.65
2013-11-13,496.12
2013-11-14,497.85
2013-11-15,501.34
2013-11-16,503.05333333333334
2013-11-17,504.76666666666665
2013-11-18,506.48
2013-11-19,504.71
2013-11-20,505.52
2013-11-21,503.54
2013-11-22,505.64
2013-11-23,505.9133333333333
2013-11-24,506.18666666666667
2013-11-25,506.46
2013-11-26,509.16
2013-11-27,508.43
2013-11-28,507.71
2013-11-29,507.78
2013-11-30,508.03
2013-12-01,508.28
2013-12-02,508.53
2013-12-03,511.62
2013-12-04,510.88
2013-12-05,510.03
2013-12-06,510.12
2013-12-07,510.49
2013-12-08,510.86
2013-12-09,511.23
2013-12-10,511.6
2013-12-11,505.31
2013-12-12,506.92
2013-12-13,506.06
2013-12-14,504.72
2013-12-15,503.38
2013-12-16,502.04
2013-12-17,505.67
2013-12-18,505.25
2013-12-19,506.28
2013-12-20,504.45
2013-12-21,505.86
2013-12-22,507.27
2013-12-23,508.68
2013-12-24,505.62
2013-12-25,504.42
2013-12-26,506.55
2013-12-27,506.41
2013-12-28,504.39000000000004
2013-12-29,502.37
2013-12-30,500.35
2013-12-31,504.63
2014-01-01,504.57
2014-01-02,504.51
2014-01-03,505.37
2014-01-04,506.61333333333334
2014-01-05,507.8566666666667
2014-01-06,509.1
2014-01-07,510.12
2014-01-08,513.9
2014-01-09,516.98
2014-01-10,518.94
2014-01-11,519.6633333333334
2014-01-12,520.3866666666667
2014-01-13,521.11
2014-01-14,522.31
2014-01-15,526.68
2014-01-16,533.54
2014-01-17,543.59
2014-01-18,546.95
2014-01-19,550.31
2014-01-20,553.67
2014-01-21,559.91
2014-01-22,551.92
2014-01-23,553.55
2014-01-24,560.19
2014-01-25,558.9666666666667
2014-01-26,557.7433333333333
2014-01-27,556.52
2014-01-28,556.336
2014-01-29,556.1519999999999
2014-01-30,555.968
2014-01-31,555.784
2014-02-01,555.5999999999999
2014-02-02,555.4159999999999
2014-02-03,555.232
2014-02-04,555.048
2014-02-05,554.8639999999999
2014-02-06,554.68
2014-02-07,549.76
2014-02-08,551.8066666666666
2014-02-09,553.8533333333334
2014-02-10,555.9
2014-02-11,553.9
2014-02-12,564.25
2014-02-13,570.18
2014-02-14,572.22
2014-02-15,571.5466666666667
2014-02-16,570.8733333333333
2014-02-17,570.2
2014-02-18,574.56
2014-02-19,578.12
2014-02-20,571.04
2014-02-21,570.57
2014-02-22,572.5733333333334
2014-02-23,574.5766666666667
2014-02-24,576.58
2014-02-25,586.2
2014-02-26,589.81
2014-02-27,584.79
2014-02-28,586.48
2014-03-01,582.1133333333333
2014-03-02,577.7466666666667
2014-03-03,573.38
2014-03-04,569.97
2014-03-05,574.94
2014-03-06,578.56
2014-03-07,579.75
2014-03-08,581.0633333333334
2014-03-09,582.3766666666667
2014-03-10,583.69
2014-03-11,588.5
2014-03-12,590.02
2014-03-13,595.22
2014-03-14,596.83
2014-03-15,598.0066666666667
2014-03-16,599.1833333333334
2014-03-17,600.36
2014-03-18,599.85
2014-03-19,605.59
2014-03-20,600.26
2014-03-21,601.75
2014-03-22,603.6833333333333
2014-03-23,605.6166666666667
2014-03-24,607.55
2014-03-25,601.85
2014-03-26,588.06
2014-03-27,590.14
2014-03-28,594.29
2014-03-29,593.3833333333333
2014-03-30,592.4766666666667
2014-03-31,591.57
2014-04-01,583.85
2014-04-02,581.67
2014-04-03,589.44
2014-04-04,593.04
2014-04-05,595.55
2014-04-06,598.0600000000001
2014-04-07,600.57
2014-04-08,603.25
2014-04-09,602.29
2014-04-10,601.33
2014-04-11,600.57
2014-04-12,599.0833333333334
2014-04-13,597.5966666666667
2014-04-14,596.11
2014-04-15,586.09
2014-04-16,574.29
2014-04-17,580.31
2014-04-18,565.33
2014-04-19,562.9333333333334
2014-04-20,560.5366666666666
2014-04-21,558.14
2014-04-22,569.87
2014-04-23,569.36
